window_size_1_MASE,Exp_w200,Exp_wAll
0.31634562555418144,0.5485042063286414,0.4323173311112857
0.3161247912335433,0.5215653233898839,0.4350164935737056
0.30827011695089107,0.5655478209976491,0.40594346785670304
0.3263600860841431,0.6137888685652024,0.4379087150319173
0.3397623441158326,0.5841682699919661,0.4581425832737827
0.3286770794170477,0.5907578018886596,0.444015245596456
0.3441764735790314,0.5508993978995239,0.4711074082300801
0.33338591199705164,0.6122999923538747,0.43989130972437857
0.3497583052537215,0.6037311175475216,0.4852109589848376
0.331565352916732,0.6083155366218803,0.44017600576538
0.32932590119848015,0.5803677929795671,0.4271459199492358
0.300261522005897,0.5973680058082169,0.3972015508328879
0.3247760646019752,0.6121029458773536,0.4280375851901419
0.3331721138196639,0.5911222015290221,0.4417597350550153
0.3169126440578196,0.5443537085159654,0.4415635349708376
0.3146747919152321,0.5633346737318603,0.42466073333814497
0.33155111577551205,0.5584106397332997,0.45376574877016296
0.3434994375465713,0.6124204231398533,0.4661146377839278
0.3136468184615872,0.5453498942734009,0.4199463790676387
0.3345609269146616,0.5827686196721261,0.469047878918197
0.28726879499193936,0.5591602788105137,0.381352267784785
0.3313707883377853,0.5573514873572365,0.4527791810109318
0.3321169829064037,0.5505068323015739,0.4610232819417485
0.32612152893249813,0.6367361881494306,0.4298121808556079
0.3270021402439194,0.5833905162623495,0.45992361084587396
0.3347453124182802,0.5802096456940816,0.4546143599337873
0.3454503081035095,0.5538499695761641,0.4985540845336725
0.31122464505554676,0.5592553565145315,0.4085796938893125
0.3274619645879843,0.6394610648506145,0.4334323087726936
0.331187840601457,0.6070408112949546,0.4342962162227073
0.31833987951412945,0.5576073381442709,0.4305136165955645
0.3158916749937362,0.5699418500960394,0.42356214142487614
0.31923734959775024,0.5882361746194826,0.4264728897021744
0.30121198190951326,0.5802524008387074,0.3874693693541799
0.33857181023299726,0.5649323407913914,0.4651126931029619
0.317564152103861,0.5739319435239879,0.40988249556857975
0.3187520843984311,0.6250534931175029,0.4211467527468621
0.3417567485586086,0.5929914010561244,0.4650985776108534
0.33140078044893967,0.5844316393133421,0.4510244882649628
0.32859473190746663,0.6066428250142628,0.4484939464173697
0.319983627528613,0.5665041757607898,0.4430476179211228
0.32183525174268446,0.5386051440109407,0.4516456649572973
0.3220708058346433,0.5680520877163837,0.4347115884869794
0.3168800698603181,0.6100322604774409,0.4212658237555839
0.30993502710473125,0.554931434752247,0.4002154954009904
0.3339396346832643,0.5928241825042494,0.4337014507583569
0.3188831029458517,0.5668809360850484,0.4367333204559025
0.3166266192190903,0.5609336074285114,0.42841826204067207
0.3184327351528826,0.5748964014485771,0.4418554474378973
0.3366860527504191,0.6031128598718526,0.4529186644137321
0.3360448347233862,0.569489850312793,0.4667907008635673
0.3174614497688027,0.5618135923161273,0.4389449140027744
0.3268972229739447,0.5243253082820882,0.4427942276609734
0.32412638503679425,0.6211491352094997,0.4353857568996419
0.30551264880101414,0.5828803508778959,0.4062064021163546
0.32418723679332134,0.5622031910909591,0.4435094798974217
0.30140699957888256,0.5676645252318104,0.3998526766103005
0.32331389562058477,0.5698189014951116,0.4461357615756997
0.31645645550643153,0.5733541467428956,0.4379841782673804
0.3271999783111156,0.6004726503438313,0.4472842758057603
0.3486164019554962,0.6001028426843721,0.4771541415822746
0.30719744375010516,0.6129856359603787,0.4136337207331575
0.32412488712284926,0.5578065429285877,0.4451857494551819
0.3284023679845085,0.6050298999785783,0.4272621587576528
0.31904862821002916,0.5890221839198228,0.4376528228545803
0.32157307513340005,0.588514572035875,0.4249247314275402
0.32129092118938063,0.5548864971557758,0.44549754411441467
0.327646463562115,0.5270477493826633,0.4556735113406804
0.31672405474383103,0.5469644597119386,0.4255654899056357
0.3233086559857425,0.558962796221093,0.44778709241293796
0.3189275320949937,0.5918357090905139,0.4296720930989221
0.31387896155583656,0.6019880136339149,0.41354040014478977
0.31928315499175697,0.547113814290781,0.44536722851516536
0.33079978098106877,0.5654641958133722,0.4358424426572687
0.3411031373802115,0.6060784291958897,0.4738827649467121
0.3085811464245804,0.5606206029770242,0.4342898441285677
0.2968013476540333,0.6024582621442501,0.3808841950167951
0.3328811161029799,0.5582979153336989,0.4604067259162438
0.308025161316174,0.5680993396533663,0.4221234714368503
0.33094151357439516,0.5798100899110409,0.4508627168437888
0.3229437218367096,0.6006776654687415,0.4297129130160647
0.3155297604984216,0.5855922025062401,0.4363180858947435
0.3143862047713518,0.5714679463979673,0.43069402414058905
0.31265437429740445,0.5793294860621312,0.4208745737868051
0.3388171238670486,0.5549357790089274,0.4737395168133798
0.3049941252341556,0.5656338067749339,0.40148305317366817
0.3113267299321556,0.5538941191493454,0.4288759591872849
0.3225226146419691,0.5578623943844889,0.4399201353645572
0.32666249748027026,0.5580133975069053,0.4550773012128845
0.3331992012424039,0.6155353025596135,0.4581600634482091
0.3162497090969258,0.6719979345080321,0.4452193734606576
0.3097880812583753,0.5629382684273443,0.4284122231240937
0.3044778139298569,0.5435341813258194,0.4071467059021928
0.3226439317486039,0.5580232304927621,0.4600175619412691
0.3283521316471155,0.5791434151951699,0.4532981365014813
0.295948245305945,0.5856432795496473,0.3892939471252623
0.32498985030693484,0.6286875451828028,0.4379628952885168
0.3006062813072621,0.5474113120342059,0.3994976030102708
0.3071477121640833,0.537058724119498,0.40717374504170784
0.29419734543233245,0.5906328401287383,0.3839301123042035
0.3072690360423001,0.5494993132905607,0.4152839038719479
0.2962834848368744,0.5629648884275383,0.3856657093273688
0.32848066398535336,0.6112519350215981,0.4653374640330538
0.3051647092093728,0.614584867660667,0.3984895418432049
0.30611434631122736,0.5716059444951632,0.4102938629243724
0.3261071466708442,0.5538939413983378,0.4563978473190054
0.3277836188873504,0.5900919948979785,0.4443830882018467
0.3057432704628367,0.5829158987622933,0.3951062867288211
0.3084331258448052,0.5748094007482228,0.41621401110112827
0.32589125062458946,0.6060625328084434,0.4333489580220597
0.3278778351781225,0.568610881158432,0.4603554679744616
0.3256742476477956,0.5784904158096293,0.4508570301747217
0.3283139171508109,0.5362965077629408,0.4562351488917952
0.31905312413795944,0.574009003596821,0.4402281983556661
0.3215787350202721,0.5778580080371486,0.4308592648440723
0.3079925102105224,0.5541473605191573,0.4106243812248263
0.3274851251532336,0.5692596101058558,0.4451285500527492
0.3371100928684171,0.5540239294207182,0.4659711865039857
0.3109738131531261,0.6007497262325036,0.4175247737358937
0.31412761804969674,0.5714013121466233,0.4309232302955936
0.3236387442373584,0.5634773675027391,0.4450035740681265
0.32053052957053596,0.5814984227890438,0.4390346206701883
0.32845120960888946,0.5449127528486937,0.4736068403345062
0.30226192538302293,0.5824274364012045,0.3992460791575829
0.3455523672210233,0.5782212995546367,0.4941191202445603
0.31847649404019834,0.6054162613130006,0.4443301462188917
0.2889699115392208,0.5449914841757783,0.3818074197333942
0.321912380909795,0.5643325172599447,0.4393746858020161
0.325889923597173,0.6174364307110042,0.4377638186154904
0.30324371247065707,0.563079392909826,0.4089541260826443
0.3278695376736261,0.6046254068485125,0.442964610895068
0.3230932646541859,0.5795721498326566,0.4320921355924388
0.2945113322638619,0.5748359811861757,0.3765444434211586
0.3165336723169214,0.5721089799333927,0.4411514022827723
0.31311232593392285,0.5730715303376115,0.4228602265378779
0.3185319619089117,0.5775228907684944,0.4332580034374612
0.31769572522727474,0.5923438756979849,0.4372416395710916
0.34295410449252806,0.6133510980644451,0.4705738204065663
0.3291316683498108,0.5637982138165959,0.4473273319531139
0.3232845980889264,0.5811205701401834,0.4333927798742113
0.32739425590733334,0.5938419140039926,0.4222291070088121
0.3043750368415317,0.5656953399915592,0.4184442092386439
0.31510630374008736,0.549296945900101,0.4194265932724848
0.3141670097431843,0.5912574189966056,0.4237608307196284
0.3261196516661468,0.5639507939668237,0.4473390170358264
0.3256471014907639,0.5404593902147707,0.4439996690393183
0.3265299628767979,0.5696096728960605,0.4500581301498633
0.3141306680421029,0.5987336500464631,0.415420087427154
0.33302246538729885,0.5849928604292695,0.4510079694617224
0.31293626680431097,0.5946103915336954,0.4128602989708546
0.3136610834853816,0.5857925461907242,0.4131556540737487
0.3287618616357515,0.5698211847213576,0.4529349503044578
0.32389367801609914,0.6344036421527018,0.4376882148553126
0.3228045099834664,0.5995943092811686,0.4293864729815257
0.314373012365408,0.5394768130666779,0.4434015939876804
0.3013682972854282,0.5808030679454536,0.417099851318561
0.32488644227615526,0.5938127125459755,0.4362436157569842
0.3412876100831468,0.5695003674380815,0.4763559634634893
0.310569398165461,0.5656445952616574,0.4103016370754408
0.33311636659170374,0.5880445886216384,0.447031271663886
0.3138172586220324,0.5949663053706766,0.4107969547038132
0.30985221057683643,0.5621612283212432,0.42139166472822537
0.31757972836950216,0.5885611965857261,0.4135376343122079
0.32085747701406403,0.6162921266987625,0.43687132824653613
0.32499313679292824,0.5830836119697633,0.44426884325822624
0.3258025463282314,0.5726183149898988,0.4442877219946724
0.31955774176140445,0.5626095650117183,0.4343803248744332
0.32128768415080605,0.5930593169555087,0.4319807805753826
0.3349442211420394,0.5879624749936556,0.4588120871500505
0.31727396145657477,0.5420683447291595,0.4313694694880235
0.3063749571426511,0.584551762650056,0.4147430603626847
0.32383562959988976,0.5647075508893394,0.4415194514054621
0.3280431595424435,0.5923914860589433,0.4509312533525667
0.318768417805395,0.572756521587097,0.4363005193848036
0.3175204695885106,0.547501830808978,0.4509238743204815
0.2974787832795619,0.5534260306589157,0.42051660268524826
0.3114488089089792,0.5508302769955652,0.4373050404497101
0.32743433956096474,0.5604467086958137,0.4570222303683592
0.31121127889007005,0.5210201402536819,0.4507676732725651
0.33720884749557384,0.5715431973455523,0.48247726134236296
0.326113481280836,0.5533419295403206,0.4456952613912689
0.3293140552140417,0.6086776293059458,0.4547525220974016
0.29642941401402384,0.5607880476731262,0.4081347627447041
0.31631540789239254,0.5413023632333795,0.44157063610099256
0.30434219500226556,0.5326282007940477,0.4069943626062975
0.3342424328902556,0.6263597182110225,0.451795015209636
0.3180470947874055,0.5879185688096644,0.439882611101473
0.3155387494061779,0.544381872081376,0.4296037916585563
0.3268393057236409,0.5998405689527979,0.4400255259164487
0.32265192022144407,0.5221409082507056,0.4435109840664804
0.33582002952918033,0.5958640172566073,0.4805997546242018
0.31584849357883144,0.558822035024003,0.4375241648751584
0.3077836601029416,0.5966094732846368,0.41980097051292026
0.31558847913019616,0.570782293165187,0.42642733671917343
0.3098169201573517,0.575330679755008,0.4189527766500156
0.3186760273960713,0.6076602429131154,0.4426338073771893
0.3181145164030624,0.5405351670924842,0.4480370978467009
0.32765408465091683,0.5749727232145174,0.4505468781925834
0.3326529499320277,0.5836748279140178,0.4686688117037859
0.3100234565083635,0.5605973508100299,0.4155719148842827
0.30682335216141177,0.5639348537348805,0.4216221151296233
0.339518258289159,0.5944688529192051,0.4776901329126256
0.3051636224157014,0.5689275588508147,0.404528949539899
0.3326940978919329,0.5495166736248442,0.4769649885486512
0.3570349285318446,0.6142585040941799,0.4988278170108703
0.30750333752328474,0.5914059217808264,0.4171534225723725
0.3322823100985448,0.5758699131517055,0.4556351107579949
0.31812167384854634,0.5701685380358721,0.4373061058012756
0.33151117950269543,0.569119845231972,0.4636038494398671
0.3264863464756448,0.6142287581153011,0.4541102897236488
0.3149365970474897,0.547516409870493,0.4404011227149249
0.3336473388665294,0.5878893256774057,0.4637984074444156
0.32361749330970907,0.5788098487882055,0.4556342777464734
0.3339873668791888,0.5768099354751758,0.4644396443369784
0.3201966265415062,0.575448779298599,0.4414634950925179
0.3096534106220194,0.577982245487729,0.4258438801968802
0.32141586359184204,0.5823431364342404,0.4289572125123892
0.30836527065738073,0.5737074287770065,0.42084214420033467
0.3072387458385546,0.5415220044851351,0.42394047110601796
0.3390468292893638,0.5800813302780967,0.4715812825759407
0.3010768791182026,0.6153183824830738,0.41193648362602026
0.3255568702301909,0.5621308971015777,0.4518586006150638
0.338245674353913,0.5954917728763897,0.4606367068745776
0.32914516326417353,0.5769444782451609,0.4693916221987775
0.31012662679683184,0.5907647909235966,0.43559190091773536
0.31219776660909704,0.5716490678355644,0.4213002455905599
0.31259392818462817,0.5789223076359284,0.4267942252927219
0.32669562189631635,0.5755750802707262,0.4446803821987204
0.31010936637955344,0.5864806329089969,0.4222765212554905
0.32508791553758115,0.5421517469731477,0.4548288137054192
0.30871918649245017,0.5546259514548387,0.4273319590104638
0.323123423032701,0.5822341049216917,0.43457719188296506
0.3242408560577208,0.5717699407199502,0.4412954834284703
0.307003927171893,0.5640797693451772,0.4094709828665649
0.3126815591605039,0.5625807595895947,0.4387845537751969
0.3102666770915789,0.5433879768465185,0.4230334217058296
0.32081297754947813,0.597142359473969,0.4226877827197728
0.32818426031439357,0.5664448691121274,0.4535045691357986
0.2994257410524411,0.6022245312893303,0.3985266349843247
0.3264713307396365,0.5463205634121622,0.4717890264349421
0.3240386728972119,0.55380686358686,0.4574947348916096
0.32746462150214745,0.5879858002482405,0.4402674406796995
0.32642567354011676,0.5836355873320396,0.4490243699895224
0.3226218306201282,0.5646876921997983,0.4445644595539694
0.31973605772957603,0.5600942345572635,0.4472889546563239
0.3033947737058061,0.5549481780494212,0.4071117924361104
0.34512578430221963,0.6188653052850044,0.4768179397563358
0.3471063724764477,0.5560733699910797,0.5037921514269523
0.2924945879139347,0.6038900264515593,0.37707397901085776
0.3040937678330979,0.5576004680086362,0.4049243784961003
0.30974977085502786,0.5833803252422434,0.42703197015967503
0.32492741491950594,0.5763903773683454,0.4671700045559452
0.3172137306277134,0.5469417224178555,0.456518500526631
0.3343577701045754,0.5432016194065176,0.4647043013187737
0.3079964192403765,0.5671890622681262,0.4147539085696916
0.3057815461551518,0.5486495349699119,0.4316492540926854
0.3175211160350649,0.5914419847134851,0.4240771260507678
0.31098165926019694,0.5648250096993735,0.4267330674109679
0.3324146194561838,0.6215273062637111,0.4567687205344346
0.3054738766872809,0.586525701766653,0.4020739358913005
0.3387836410556697,0.6088214433952346,0.4785933484326872
0.31137021201701454,0.5848924425997866,0.4359790854283765
0.32140129501704223,0.5926860845465263,0.450329339429578
0.34618849755091474,0.5909213783378691,0.5081373700894093
0.3255202904914409,0.5866674411734629,0.4576226744372587
0.3302516477381168,0.5887517759894644,0.4601044705928725
0.34633809989102377,0.5454553360266263,0.5097140769535984
0.3257460169457547,0.5560168811446892,0.4619811199726213
0.31730726763288436,0.6036063448380397,0.4310115770029592
0.31042159413870796,0.5745528063857602,0.4448496911065303
0.32518490915455994,0.5631871203375333,0.4592326700214989
0.3031449282239308,0.5922195183086586,0.4216927628486856
0.31628455016023693,0.5539078510311402,0.4387538911376711
0.3434804351382158,0.5862879763083567,0.4884271153155308
0.3157418695982471,0.5379769273522014,0.4320154170074396
0.33106035470969,0.5632659010412534,0.4559550016628453
0.33968262465397614,0.5516372605809223,0.4961075667268474
0.32444737678084323,0.5983817576457467,0.4511535682434655
0.3354089434603102,0.5655663007455203,0.4757536094867605
0.31704121161038473,0.5940426363920913,0.4314080269098589
0.3298836317681374,0.5928985242629959,0.4573009568746715
0.3190389676553264,0.566250280439241,0.4371366033189221
0.2903487446934008,0.5654907394341082,0.3919096489886645
0.3350279204916795,0.5702426608387691,0.4777069537957921
0.3075355352170425,0.5813888263346989,0.4276676626512023
0.320220524113191,0.5725143158184108,0.4614293399598454
0.31664470103977055,0.5684441185652607,0.4428922684207518
0.3136247274307222,0.5886674335167794,0.4344285322234019
0.3304615089465145,0.5473890106930631,0.4804793536169568
0.3100349154932448,0.5896447928546202,0.4244810905834809
0.30498804265922463,0.550215443036623,0.4107075263026681
0.3379999001447876,0.6109388238957425,0.4592404030591788
0.32056511884440697,0.5918788025503581,0.4494538354233776
0.3079058022942535,0.5797630965014544,0.4096269391871034
0.3116813799265045,0.5905862216962204,0.4143340269666895
0.3293390428160496,0.5930788460496841,0.4736233748083454
0.323002048205201,0.5613840396176795,0.4484438105753161
0.33570708633092683,0.6177221516825697,0.4662749008549541
0.32464726855875997,0.6055566918461723,0.445319864483708
0.30323106685398243,0.5685226080252616,0.4155353934524567
0.3271763365258807,0.5735200909673791,0.4546724029328458
0.3014339686846462,0.5717447406886003,0.4050035721352019
0.32387069236225474,0.571424167061371,0.44586457362337584
0.30220547239223366,0.5706548437736876,0.4116255766790599
0.32277885331734735,0.5635122495350061,0.46498230247566497
0.32519685877280347,0.5812794967345516,0.4650699915443012
0.31282719036525786,0.5665071437741694,0.4317345790631986
0.30421044457377455,0.5902159554365487,0.4085032878585835
0.3042753808850125,0.6151913516131675,0.4143120593749423
0.3168612475297723,0.5703619075716254,0.4486942536115499
0.31232492757201524,0.5716150850375029,0.4380634759592686
0.33350372400180833,0.6064549178006634,0.4782265163787732
0.3164318724384367,0.5706802523382151,0.4491840232076251
0.3133561501575614,0.5611795351481635,0.4346517988889269
0.30225480643242736,0.5791584474047842,0.4210313758907799
0.32134213813804136,0.5475213223230236,0.4708837393290157
0.3209426261048173,0.5150075458805834,0.4540480975380836
0.2994370528196805,0.5444466394914841,0.4215795132014179
0.28784954134671425,0.5793623055246836,0.3865975061787414
0.33804707135110135,0.6278425363764228,0.4866451157487742
0.31911943060797365,0.5912896043823452,0.4400200984423707
0.29406926870877803,0.6238205168611121,0.3990642193149189
0.3233974880991503,0.5784972221257424,0.4593293747884922
0.3170982564708842,0.5310322069288584,0.4432469738280922
0.33051938527219094,0.6082305858995121,0.4822807434029099
0.3264264576109218,0.6384526599257003,0.4516645693044126
0.3186200540401353,0.5890782323546213,0.43257038363203376
0.30630288482220425,0.5769739118317411,0.4132521798659963
0.32640310147753987,0.5754874246610843,0.4655594520722681
0.30070621421781835,0.553167867417747,0.4012232239694851
0.3035616739407495,0.6344394977138123,0.42558902056257497
0.3215809277368348,0.6082114742405993,0.4448946892344911
0.32214361210370185,0.5670371247105433,0.4553538733187858
0.3042380219755046,0.5814037974990749,0.4150267602320785
0.30848601818262067,0.5712936050509034,0.4261977043887233
0.31557600016374465,0.5922382265209678,0.441337818423505
0.3077092399316063,0.5780349576803596,0.4274316918188631
0.3450276411705599,0.5835538754559019,0.4635629194168217
0.3074069872060175,0.5488736914827761,0.4130235006098167
0.3297888596775411,0.6227492156371645,0.4407064102450553
0.32959551747793214,0.5405451353372573,0.467760844859177
0.3163802775821249,0.5778250999482764,0.4217258032449569
0.3343161865597347,0.6197746386421887,0.4600273400847116
0.31605233649823317,0.5667362134315449,0.4488519120394017
0.3087968133244951,0.5483487361578415,0.4328447633362721
0.3133139559962032,0.5755698916975498,0.44536325428834295
0.31211303070008034,0.5845573638738688,0.421190524771302
0.3190616811188168,0.5629747549087502,0.4319886356676261
0.3163629173214096,0.5703362206493143,0.44409317453834063
0.34752918343988454,0.5622706365433858,0.5017171727124803
0.3038282958940242,0.5790792753363678,0.436617314776256
0.30249701252266753,0.5605803977109558,0.401032666759492
0.30853928543040626,0.5801537038715007,0.4347038697508345
0.32948823717136394,0.6076286974183563,0.4304353366719911
0.33929802201333215,0.6002806895072148,0.4802248502595552
0.3279592587406615,0.6180866745160682,0.4695280688956537
0.3378989527068352,0.5671355175991242,0.4758744016980074
0.3084877617548482,0.5497358501051096,0.4171758066780985
0.3152602459236969,0.5880204263311011,0.4433846511062237
0.3270492464837041,0.5823610247642633,0.4602560207882916
0.3040226263525709,0.5477168390612861,0.42136998189289016
0.3167807509441731,0.5828002004757096,0.4295948929838827
0.32664008545766765,0.5922848239996565,0.4447009988659343
0.31999273773190223,0.607143202504098,0.4401137393239079
0.29483576855133287,0.5889273980868853,0.4098399683744859
0.30348058369887737,0.5815631926519889,0.4206150192857301
0.32410076298251966,0.5631481983729345,0.4533195714301793
0.3077780748738917,0.5542390207439681,0.4299089215337738
0.3039000169534502,0.5609172547711498,0.4118834007845008
0.30707397984093354,0.5457205683636592,0.4166004245808411
0.3296661756725531,0.5721313056502318,0.4683497191931441
0.3010178761768865,0.5913033406812813,0.4018376795614093
0.30847713492671963,0.6256588524940042,0.4038151246080839
0.29884341418268884,0.5710879060056626,0.40935951721847796
0.340568512768924,0.6206319803235569,0.4641291202255334
0.3203089004062559,0.575343013825396,0.44606301686215305
0.33165380021627056,0.5725079857053029,0.468745573697657
0.3122732915650749,0.5735938466608721,0.43091118175626064
0.3155112982607607,0.6503745948288906,0.4296176626539085
