window_size_1_MASE,Exp_w200,Linear_w200
0.388293840200888,0.5485042063286414,0.4876326390315889
0.39047435130359787,0.5215653233898839,0.5048816806465471
0.3951772269346966,0.5655478209976491,0.4759185022821642
0.39307213013547765,0.6137888685652024,0.4687949767323952
0.4232200075582726,0.5841682699919661,0.5230709579952925
0.40773406896754993,0.5907578018886596,0.4916913802988219
0.4140425801465712,0.5508993978995239,0.5133372235057975
0.4073608465864197,0.6122999923538747,0.4802265341392716
0.38595460871476933,0.6037311175475216,0.4641978962874208
0.423283866436125,0.6083155366218803,0.5227707971991259
0.40411304443073365,0.5803677929795671,0.4901167896480386
0.39800451950873367,0.5973680058082169,0.4792862600048701
0.41664156391415424,0.6121029458773536,0.5144271358059376
0.4181849900526787,0.5911222015290221,0.5086087498738883
0.3871216968532286,0.5443537085159654,0.4883500239587365
0.3962607910817472,0.5633346737318603,0.4794152497158792
0.4044094144166468,0.5584106397332997,0.4903813251537155
0.41876512126957866,0.6124204231398533,0.4973619598650578
0.39233052471695595,0.5453498942734009,0.482867184866849
0.40197514383532806,0.5827686196721261,0.4921405374120264
0.4083446131976075,0.5591602788105137,0.5042266854984826
0.3937351733196934,0.5573514873572365,0.488001043666595
0.4014860935440844,0.5505068323015739,0.5066115251579203
0.39582378610950725,0.6367361881494306,0.469775176629956
0.3977536319057255,0.5833905162623495,0.47389703583732395
0.4073826859824993,0.5802096456940816,0.482480151398801
0.3972976670715536,0.5538499695761641,0.497679586911428
0.40972135678637045,0.5592553565145315,0.5153525584125159
0.4464786167149051,0.6394610648506145,0.5400032707850332
0.4209876597808497,0.6070408112949546,0.5025827145861271
0.40039339185755934,0.5576073381442709,0.4957867262147119
0.4071925128654168,0.5699418500960394,0.4927881660337294
0.40470946008551295,0.5882361746194826,0.4911438384746735
0.41041377226891645,0.5802524008387074,0.4970024603400108
0.40832361484875257,0.5649323407913914,0.5080837199736984
0.43618793627040403,0.5739319435239879,0.5375805129000562
0.40471078260109544,0.6250534931175029,0.4852819101179454
0.42705671274940626,0.5929914010561244,0.5077911557267456
0.41523815170382533,0.5844316393133421,0.5032088919348038
0.41560543755599416,0.6066428250142628,0.5011367783411328
0.3965852826155993,0.5665041757607898,0.5049979642340502
0.39845890208611473,0.5386051440109407,0.5039714485450633
0.39990864864005843,0.5680520877163837,0.482949782750666
0.4317366122459438,0.6100322604774409,0.5136395948654988
0.39056670943686117,0.554931434752247,0.4770881444602574
0.39258009387822923,0.5928241825042494,0.4710360273765968
0.4037310708398356,0.5668809360850484,0.5047879619943871
0.41675114616626424,0.5609336074285114,0.5154864230099301
0.4117050502629144,0.5748964014485771,0.4975204628652384
0.42564787117178327,0.6031128598718526,0.5059263085899307
0.39816277952389795,0.569489850312793,0.4965366982253525
0.3842524172676745,0.5618135923161273,0.4774237768243823
0.39297885025727824,0.5243253082820882,0.503692766344641
0.4061833271246567,0.6211491352094997,0.4877887329642794
0.3967467074443789,0.5828803508778959,0.4808928899947439
0.3948591162009396,0.5622031910909591,0.4760708388047293
0.4065706354134357,0.5676645252318104,0.4987051903451912
0.4023055851942315,0.5698189014951116,0.4949592041823457
0.4292767425244993,0.5733541467428956,0.5133745107552505
0.43509570401404674,0.6004726503438313,0.5206860936024975
0.41037444473284124,0.6001028426843721,0.5044013916037108
0.43140495222805597,0.6129856359603787,0.5169701523484759
0.3887116956051848,0.5578065429285877,0.4695923423236698
0.4097219642482085,0.6050298999785783,0.4873524499633157
0.39474458419168745,0.5890221839198228,0.4926240676306905
0.40785419105359055,0.588514572035875,0.4783161699753119
0.39681955043019285,0.5548864971557758,0.4957756671106383
0.39476602580887743,0.5270477493826633,0.4993105511681927
0.4006194401267744,0.5469644597119386,0.5049272002152992
0.41090359892091705,0.558962796221093,0.5246861100960039
0.3972656072581374,0.5918357090905139,0.4769506816807289
0.4209699032930738,0.6019880136339149,0.5223665127067927
0.38036387016510675,0.547113814290781,0.4960550156404835
0.4072608046879321,0.5654641958133722,0.5099744907207827
0.42426629512430014,0.6060784291958897,0.5209908822814612
0.4022631939225332,0.5606206029770242,0.5022889296011788
0.4196501618582058,0.6024582621442501,0.5138234701005832
0.4119514871551526,0.5582979153336989,0.5109504426470397
0.40153482250526584,0.5680993396533663,0.5050657223404789
0.4079647527160665,0.5798100899110409,0.490920211110198
0.4214835196610132,0.6006776654687415,0.5043526112612121
0.4081001551171286,0.5855922025062401,0.496235222505444
0.3893103362849747,0.5714679463979673,0.4928301238126427
0.4004219913293201,0.5793294860621312,0.4965650862917166
0.3943904506071686,0.5549357790089274,0.5042102993486471
0.3925224435824617,0.5656338067749339,0.4673637188271706
0.40023736546693045,0.5538941191493454,0.5168833046755821
0.41367775067884244,0.5578623943844889,0.5200928706002736
0.41719203970559354,0.5580133975069053,0.5416693655337719
0.4054667946405517,0.6155353025596135,0.4777764605831887
0.4071474549437856,0.6719979345080321,0.4855595827935428
0.4105340026424528,0.5629382684273443,0.4970100511230322
0.40787851853763046,0.5435341813258194,0.5072748431109652
0.3994686758836589,0.5580232304927621,0.4828244674545533
0.41746034391982934,0.5791434151951699,0.5150435815454874
0.3942678495186825,0.5856432795496473,0.4841911655914652
0.4131350908811482,0.6286875451828028,0.48598858888766205
0.39318581778663675,0.5474113120342059,0.4795569080008569
0.3991214605560502,0.537058724119498,0.5023474334074948
0.43765641408091427,0.5906328401287383,0.5301945458399804
0.4081500176483317,0.5494993132905607,0.5017216233308418
0.41528423637372575,0.5629648884275383,0.5177579638954124
0.42201482551639896,0.6112519350215981,0.5128216815397253
0.41179723958610764,0.614584867660667,0.4740155982536781
0.4054189805985051,0.5716059444951632,0.5166409887754686
0.40056975342341267,0.5538939413983378,0.500485392547895
0.4038736951012284,0.5900919948979785,0.47827868535045
0.42434672656847283,0.5829158987622933,0.5163462147870821
0.4155987376176828,0.5748094007482228,0.5102656257041057
0.41019993932174587,0.6060625328084434,0.4919053617758559
0.40143101243907964,0.568610881158432,0.4862798975040396
0.4027079968014353,0.5784904158096293,0.4867373632901526
0.3982411314773407,0.5362965077629408,0.4941941456229882
0.40547915383404814,0.574009003596821,0.4940996208443804
0.40037192337507044,0.5778580080371486,0.4773116862271617
0.39653229091088993,0.5541473605191573,0.4898092416655485
0.40283861099498536,0.5692596101058558,0.4917592579184379
0.4000509166641287,0.5540239294207182,0.4921826084734332
0.41174470178265293,0.6007497262325036,0.4898086116485105
0.41209033938185463,0.5714013121466233,0.5122764456528597
0.4057346989299328,0.5634773675027391,0.47627436507760396
0.38445980892990905,0.5814984227890438,0.4732655823296233
0.39570484518005844,0.5449127528486937,0.4866014211497218
0.41230036948586657,0.5824274364012045,0.5135119579195923
0.4068986052816481,0.5782212995546367,0.5029249784928137
0.41933456333037994,0.6054162613130006,0.4944923330070372
0.3935573009146406,0.5449914841757783,0.4889714172836376
0.4066955997777816,0.5643325172599447,0.5060442902113572
0.4238569707914078,0.6174364307110042,0.4991633225734654
0.40146527276084876,0.563079392909826,0.5041469104273953
0.40712913465328837,0.6046254068485125,0.4838325791966546
0.4123925614871771,0.5795721498326566,0.5079247339798085
0.40598744474634474,0.5748359811861757,0.4933859474625072
0.38853728196356874,0.5721089799333927,0.4877722718736463
0.4075780660686519,0.5730715303376115,0.4897099062553645
0.3996748451096812,0.5775228907684944,0.4913348872295205
0.40509319437484187,0.5923438756979849,0.4914092152008421
0.40682602620147185,0.6133510980644451,0.5036737590709011
0.3982678376423201,0.5637982138165959,0.4778550216612529
0.4141808486986907,0.5811205701401834,0.5153071563554238
0.4146381204997857,0.5938419140039926,0.4824077077198983
0.39936439055523876,0.5656953399915592,0.5081924408897512
0.3885882194513903,0.549296945900101,0.4798973715126187
0.3997693495886312,0.5912574189966056,0.4819938308122353
0.40640364206834617,0.5639507939668237,0.5005254413187267
0.39726673324963213,0.5404593902147707,0.5076871472992337
0.3927528118425306,0.5696096728960605,0.4938608484945845
0.39720307709459635,0.5987336500464631,0.4667511035537621
0.42232615401101364,0.5849928604292695,0.5110999202275841
0.41160302218182127,0.5946103915336954,0.4910147828827138
0.39506239268476784,0.5857925461907242,0.4697642345729866
0.4123346028622448,0.5698211847213576,0.4999291819786613
0.4179355718204196,0.6344036421527018,0.5053709144697742
0.4185670859267332,0.5995943092811686,0.5096562414282143
0.38688511978563594,0.5394768130666779,0.4781488247428442
0.40803121825361593,0.5808030679454536,0.52223056530764
0.4218933028861471,0.5938127125459755,0.4984579101002283
0.4040858641754164,0.5695003674380815,0.4865148877635815
0.38758537925528846,0.5656445952616574,0.4872006157229721
0.4105159860726876,0.5880445886216384,0.4903631436400058
0.4015177447850342,0.5949663053706766,0.4809612565539946
0.39120715328527916,0.5621612283212432,0.4721370229425036
0.41651863945182904,0.5885611965857261,0.4958008715319629
0.41936392912815373,0.6162921266987625,0.4879548372897217
0.4052329326187795,0.5830836119697633,0.4725538500165014
0.43127987508194776,0.5726183149898988,0.5219433689561783
0.3893302047457843,0.5626095650117183,0.4652570638224349
0.39885052575483565,0.5930593169555087,0.4808082234012056
0.39832798133578984,0.5879624749936556,0.4878562829046861
0.40805021094140737,0.5420683447291595,0.4960280876911733
0.4089559708849743,0.584551762650056,0.5028491581752941
0.41435496458312593,0.5647075508893394,0.521473392205614
0.42320812117893175,0.5923914860589433,0.5136155278807096
0.3990821771507685,0.572756521587097,0.4791430775460304
0.39940951341486636,0.547501830808978,0.492606653115989
0.38809926882710527,0.5534260306589157,0.4798612102769553
0.4001612819200041,0.5508302769955652,0.4865177479303421
0.3956710898102668,0.5604467086958137,0.4800695714354785
0.3806004256978771,0.5210201402536819,0.5103278629008379
0.4080745842821382,0.5715431973455523,0.4958219984429801
0.39781534448424494,0.5533419295403206,0.4823417970556138
0.43180377182604174,0.6086776293059458,0.5093725675240779
0.4051813906697875,0.5607880476731262,0.5168319533897312
0.3949493056234134,0.5413023632333795,0.5093665694762549
0.39670605788742075,0.5326282007940477,0.5040258115872949
0.42718715433715737,0.6263597182110225,0.5040904339133987
0.37997426125710426,0.5879185688096644,0.4578381165927842
0.4076052761311014,0.544381872081376,0.5187725067846748
0.3899368927521698,0.5998405689527979,0.4703465663373928
0.3720564261716943,0.5221409082507056,0.4668308461499908
0.39551305577011375,0.5958640172566073,0.4850513575427683
0.4123193606985271,0.558822035024003,0.5125908172440872
0.4175506935469349,0.5966094732846368,0.5102673480553076
0.39406775789009774,0.570782293165187,0.47321507007920005
0.4149312648512769,0.575330679755008,0.5138732631087213
0.3987878428169767,0.6076602429131154,0.4687012296074594
0.40172517582071315,0.5405351670924842,0.5065728536701458
0.4010151914285322,0.5749727232145174,0.4937300194909796
0.40335708737597287,0.5836748279140178,0.486017974376505
0.3930948835671609,0.5605973508100299,0.4757651389860764
0.4014679792126518,0.5639348537348805,0.5052483966198351
0.4072436605182842,0.5944688529192051,0.5052003900420022
0.39168412732874613,0.5689275588508147,0.4839904212605676
0.3934243096435081,0.5495166736248442,0.4954042520977234
0.40351298559090326,0.6142585040941799,0.4845928454572826
0.39162702690728124,0.5914059217808264,0.468992218246631
0.4168527501619208,0.5758699131517055,0.5002642537305839
0.4073796971575826,0.5701685380358721,0.49413766986819296
0.39815409569670857,0.569119845231972,0.4715523356943278
0.4131367378631559,0.6142287581153011,0.4891836158194484
0.39930308162587325,0.547516409870493,0.5034540237373211
0.4240335995768788,0.5878893256774057,0.5136157235113061
0.4142529231017201,0.5788098487882055,0.5133460875053688
0.40706227197797945,0.5768099354751758,0.5027228191853792
0.4063344685503435,0.575448779298599,0.5016919342319016
0.40390663678709293,0.577982245487729,0.5133139662635312
0.40204078905049867,0.5823431364342404,0.4925669446192643
0.40697815677968124,0.5737074287770065,0.4885971956877917
0.41057314945282736,0.5415220044851351,0.5371523946536797
0.3939995973944617,0.5800813302780967,0.4627948759941162
0.39786714266823325,0.6153183824830738,0.4855762520274836
0.41405956615584616,0.5621308971015777,0.5044938092187421
0.40653224115008113,0.5954917728763897,0.4881279459833488
0.392617519181506,0.5769444782451609,0.4951042006953997
0.41401886912592273,0.5907647909235966,0.5021197893586831
0.40408437982290785,0.5716490678355644,0.4848082008430732
0.4090073472884903,0.5789223076359284,0.5057833230191817
0.4041947251272464,0.5755750802707262,0.4978194335233319
0.39923378934624837,0.5864806329089969,0.4900598410814304
0.39706324750006805,0.5421517469731477,0.4962697364895478
0.40200486763970544,0.5546259514548387,0.5001604148277153
0.4043117892885445,0.5822341049216917,0.4884441215045761
0.39206673951157583,0.5717699407199502,0.4910589870313066
0.40428150704397986,0.5640797693451772,0.4979184353439474
0.40829632440984764,0.5625807595895947,0.5113000882443574
0.40809730828417884,0.5433879768465185,0.5182171573985319
0.4143753570332128,0.597142359473969,0.4980906795249192
0.39816619848636187,0.5664448691121274,0.50547659252364
0.42420170234964344,0.6022245312893303,0.518063630906264
0.40458811439072223,0.5463205634121622,0.5093272040455846
0.40398953072422145,0.55380686358686,0.49685167876971403
0.41081401784982174,0.5879858002482405,0.4847200446638954
0.4006987096588365,0.5836355873320396,0.4776110250639865
0.3932889333322921,0.5646876921997983,0.4889194385990732
0.3905138105661748,0.5600942345572635,0.4679473381382423
0.39003098137140496,0.5549481780494212,0.4890066492312069
0.4277088316549184,0.6188653052850044,0.4996451475628914
0.4180206676328262,0.5560733699910797,0.5288778605370261
0.41406076696214816,0.6038900264515593,0.5101295268677436
0.4012896099382675,0.5576004680086362,0.4883216615374125
0.4152092973012805,0.5833803252422434,0.4985976505551804
0.39472920078370316,0.5763903773683454,0.4890468624510298
0.41138590853830614,0.5469417224178555,0.520490686037373
0.3859815536408493,0.5432016194065176,0.4867851069390376
0.39687915041097144,0.5671890622681262,0.4796840319011523
0.3982783865110143,0.5486495349699119,0.4824030484640036
0.4041711212494694,0.5914419847134851,0.48188991860013397
0.4077874613150972,0.5648250096993735,0.4986474677322164
0.41049463034393674,0.6215273062637111,0.4893744166682176
0.4075573308678962,0.586525701766653,0.4742808952145938
0.3885391222801163,0.6088214433952346,0.4656486641114628
0.40093401260014033,0.5848924425997866,0.4847020739115386
0.4129205845972665,0.5926860845465263,0.4965150838725978
0.39529190311300966,0.5909213783378691,0.4815561547029618
0.4021349625638523,0.5866674411734629,0.4809445964051152
0.4347233181108002,0.5887517759894644,0.5353593117785752
0.3938052143633655,0.5454553360266263,0.4887498243837809
0.3997761437102065,0.5560168811446892,0.4873255773580235
0.40662710437605853,0.6036063448380397,0.4929793677972069
0.39646318379150997,0.5745528063857602,0.4914552102282305
0.39266215634707824,0.5631871203375333,0.4838933003245566
0.41487430284893423,0.5922195183086586,0.5062686263418784
0.39230321014965064,0.5539078510311402,0.4924139299479602
0.4219093370070792,0.5862879763083567,0.5236884856434106
0.39094514069016123,0.5379769273522014,0.4880360155164672
0.40032912853511393,0.5632659010412534,0.4907182232339618
0.39413490380314803,0.5516372605809223,0.4785225301729336
0.4190544003648878,0.5983817576457467,0.504135221230134
0.3997158848400455,0.5655663007455203,0.4823275214754447
0.4188929337706822,0.5940426363920913,0.5021330537800268
0.42444295981983265,0.5928985242629959,0.5059551999235252
0.40497896118489796,0.566250280439241,0.4904289239566929
0.40071780058797235,0.5654907394341082,0.5065306778474651
0.397137864528345,0.5702426608387691,0.4783715675922086
0.4037431323476507,0.5813888263346989,0.4991432950077918
0.4084347570497986,0.5725143158184108,0.4900822817400989
0.40906389392847914,0.5684441185652607,0.4996317382789476
0.40688531699517794,0.5886674335167794,0.4960209304080895
0.38696496139921366,0.5473890106930631,0.4685054297339685
0.4160911314738606,0.5896447928546202,0.5018540631299482
0.3997474067880907,0.550215443036623,0.4950045161791472
0.41329221364038643,0.6109388238957425,0.5024002790692186
0.37427778753156393,0.5918788025503581,0.470982821219593
0.4007825825998244,0.5797630965014544,0.4892004110440084
0.41639696181993513,0.5905862216962204,0.4951741929072645
0.3958752600125793,0.5930788460496841,0.4846519216465808
0.40322824660272566,0.5613840396176795,0.4895225737715579
0.4076437913090885,0.6177221516825697,0.4897869071298001
0.42095490993042195,0.6055566918461723,0.5097080277991102
0.4151832042700023,0.5685226080252616,0.5176071799656128
0.39815049194913216,0.5735200909673791,0.4794889221728066
0.40913634138834565,0.5717447406886003,0.5061317294173993
0.39694399329978963,0.571424167061371,0.4772539312503049
0.4101128996044301,0.5706548437736876,0.5018254180865585
0.38564138971570366,0.5635122495350061,0.4796315978181326
0.4096278973038918,0.5812794967345516,0.4917639369395745
0.39214368125024746,0.5665071437741694,0.4736216546017158
0.4095265380925073,0.5902159554365487,0.4947858926823648
0.4121908988205045,0.6151913516131675,0.4824238772638286
0.4145962664897659,0.5703619075716254,0.5078484159809801
0.4165895388960411,0.5716150850375029,0.516824894451879
0.41177476178354505,0.6064549178006634,0.5008613010187289
0.39696086058681446,0.5706802523382151,0.4767047458920706
0.40843514492498106,0.5611795351481635,0.5017708232959976
0.39195761317254674,0.5791584474047842,0.4834964830462817
0.3939446758842752,0.5475213223230236,0.4764352651855879
0.38772504138750863,0.5150075458805834,0.4845540552169523
0.376341100680743,0.5444466394914841,0.4552684488991518
0.41859975632074153,0.5793623055246836,0.5231910000306186
0.4266896571810909,0.6278425363764228,0.5012042517485605
0.41332805075581774,0.5912896043823452,0.5015872234172878
0.4128477493067566,0.6238205168611121,0.5048830316127814
0.39768615602566926,0.5784972221257424,0.491298056948281
0.38842888132310605,0.5310322069288584,0.4978738977142772
0.4117676483753145,0.6082305858995121,0.4978645827016939
0.42629418412582043,0.6384526599257003,0.5082726920071983
0.3917772491643632,0.5890782323546213,0.4762462700354385
0.4211575839794966,0.5769739118317411,0.518880533385104
0.40835264654115094,0.5754874246610843,0.5000875812207068
0.40882448711396324,0.553167867417747,0.5064507798286673
0.41531725828350935,0.6344394977138123,0.4853622368234654
0.4143686689873814,0.6082114742405993,0.5106973733214375
0.4088998257179544,0.5670371247105433,0.5009881596594589
0.41610872311058705,0.5814037974990749,0.4895241398952582
0.3957198494067509,0.5712936050509034,0.5034242397038295
0.4057099253236743,0.5922382265209678,0.4998628140965779
0.41231194061702625,0.5780349576803596,0.4950576888970344
0.42028792900948575,0.5835538754559019,0.5107087783446477
0.4039377128200644,0.5488736914827761,0.4930740526711018
0.41036158279523527,0.6227492156371645,0.4829039494104274
0.40149875776800337,0.5405451353372573,0.5015104719215383
0.40332600096340004,0.5778250999482764,0.4980378103472175
0.40891702744426467,0.6197746386421887,0.4943130436425982
0.40522323553255984,0.5667362134315449,0.5081388248947257
0.4132729779127811,0.5483487361578415,0.5304220353058662
0.4000460202811024,0.5755698916975498,0.49190176743973096
0.40530064149503403,0.5845573638738688,0.4873847896326381
0.4149145530351695,0.5629747549087502,0.5030730644358132
0.41120256856138027,0.5703362206493143,0.4994966637095209
0.4147885847345914,0.5622706365433858,0.5245041813935639
0.4173184762131757,0.5790792753363678,0.5117188315885831
0.39258029868215194,0.5605803977109558,0.486253010194513
0.4040312961572401,0.5801537038715007,0.5065949133990061
0.4105867310549413,0.6076286974183563,0.5100516424925711
0.4069011375695315,0.6002806895072148,0.5069185445280439
0.4269904069515765,0.6180866745160682,0.5071637721401064
0.3958393953002604,0.5671355175991242,0.4748944467436552
0.3911433257308194,0.5497358501051096,0.4886883998911029
0.392998147809811,0.5880204263311011,0.4743119717828527
0.40803641829286247,0.5823610247642633,0.4924911201482925
0.4001663673364058,0.5477168390612861,0.5205349754723461
0.40784569768138745,0.5828002004757096,0.4900879952345933
0.3994343968416388,0.5922848239996565,0.4781950138156648
0.4094506679904944,0.607143202504098,0.5026737017076794
0.42464115284917503,0.5889273980868853,0.5076947608583685
0.3964449177308155,0.5815631926519889,0.4996869031711562
0.4002705410709376,0.5631481983729345,0.4912857355385513
0.3872858455364142,0.5542390207439681,0.4694403017619663
0.40008738508737596,0.5609172547711498,0.5067720289320675
0.4101069864536193,0.5457205683636592,0.5249124647076927
0.41756549227054096,0.5721313056502318,0.5169295472120448
0.39565710652623537,0.5913033406812813,0.4743011338073513
0.4169979530818903,0.6256588524940042,0.49374515466408603
0.4139257468172707,0.5710879060056626,0.5028327089825931
0.43430321418138645,0.6206319803235569,0.5285734478590599
0.39418421929589925,0.575343013825396,0.4747867676100973
0.4034269303617322,0.5725079857053029,0.4900886811533261
0.3936531460398652,0.5735938466608721,0.4910061956392316
